warning: `VIRTUAL_ENV=d:\Revi\Research Projects\.venv` does not match the project environment path `.venv` and will be ignored
Vocab size: 8,192
Model config: {'sequence_len': 256, 'vocab_size': 8192, 'n_layer': 3, 'n_head': 3, 'n_kv_head': 1, 'n_embd': 192, 'window_pattern': 'L'}
Parameter counts:
  wte                     : 1,572,864
  value_embeds            : 0
  lm_head                 : 1,572,864
  transformer_matrices    : 294,912
  scalars                 : 6
  total                   : 3,440,646
Estimated FLOPs per token: 1.297613e+07
Scaling AdamW LRs by 1/sqrt(192/768) = 1.000000
Time budget: 360s (extended from 300s for current hardware)
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.010477 | lrm: 0.00 | dt: 4854ms | tok/sec: 421 | mfu: 0.1% | epoch: 1 | remaining: 360s    
step 00001 (0.0%) | loss: 9.010453 | lrm: 0.00 | dt: 109ms | tok/sec: 18,713 | mfu: 5.3% | epoch: 1 | remaining: 360s    
step 00002 (0.0%) | loss: 9.010479 | lrm: 0.00 | dt: 110ms | tok/sec: 18,687 | mfu: 5.3% | epoch: 1 | remaining: 360s    
step 00003 (0.0%) | loss: 9.010546 | lrm: 0.00 | dt: 90ms | tok/sec: 22,643 | mfu: 6.4% | epoch: 1 | remaining: 360s    
step 00004 (0.0%) | loss: 9.010525 | lrm: 0.00 | dt: 87ms | tok/sec: 23,484 | mfu: 6.6% | epoch: 1 | remaining: 360s    
step 00005 (0.0%) | loss: 9.010531 | lrm: 0.00 | dt: 87ms | tok/sec: 23,542 | mfu: 6.6% | epoch: 1 | remaining: 360s    
step 00006 (0.0%) | loss: 9.010643 | lrm: 0.00 | dt: 86ms | tok/sec: 23,920 | mfu: 6.7% | epoch: 1 | remaining: 360s    
step 00007 (0.0%) | loss: 9.010720 | lrm: 0.00 | dt: 86ms | tok/sec: 23,929 | mfu: 6.8% | epoch: 1 | remaining: 360s    
step 00008 (0.0%) | loss: 9.010694 | lrm: 0.00 | dt: 97ms | tok/sec: 21,096 | mfu: 6.0% | epoch: 1 | remaining: 360s    
step 00009 (0.0%) | loss: 9.010657 | lrm: 0.00 | dt: 90ms | tok/sec: 22,865 | mfu: 6.5% | epoch: 1 | remaining: 360s    
step 00010 (0.0%) | loss: 9.010726 | lrm: 0.00 | dt: 88ms | tok/sec: 23,244 | mfu: 6.6% | epoch: 1 | remaining: 360s    
step 00011 (0.0%) | loss: 9.010721 | lrm: 0.00 | dt: 90ms | tok/sec: 22,754 | mfu: 6.4% | epoch: 1 | remaining: 360s    
step 00012 (0.0%) | loss: 9.010722 | lrm: 0.05 | dt: 93ms | tok/sec: 21,941 | mfu: 6.2% | epoch: 1 | remaining: 360s    
step 00013 (0.1%) | loss: 9.010017 | lrm: 0.10 | dt: 89ms | tok/sec: 22,954 | mfu: 6.5% | epoch: 1 | remaining: 360s    
step 00014 (0.1%) | loss: 9.008094 | lrm: 0.15 | dt: 89ms | tok/sec: 23,064 | mfu: 6.5% | epoch: 1 | remaining: 360s    
step 00154 (3.5%) | loss: 6.192898 | lrm: 1.00 | dt: 89ms | tok/sec: 23,050 | mfu: 6.5% | epoch: 1 | remaining: 347s    
step 00155 (3.5%) | loss: 6.196629 | lrm: 1.00 | dt: 90ms | tok/sec: 22,786 | mfu: 6.4% | epoch: 1 | remaining: 347s    
step 00156 (3.6%) | loss: 6.203335 | lrm: 1.00 | dt: 89ms | tok/sec: 23,056 | mfu: 6.5% | epoch: 1 | remaining: 347s    
step 00157 (3.6%) | loss: 6.203349 | lrm: 1.00 | dt: 88ms | tok/sec: 23,382 | mfu: 6.6% | epoch: 1 | remaining: 347s    
step 00158 (3.6%) | loss: 6.185759 | lrm: 1.00 | dt: 90ms | tok/sec: 22,736 | mfu: 6.4% | epoch: 1 | remaining: 347s    
step 00159 (3.6%) | loss: 6.176131 | lrm: 1.00 | dt: 89ms | tok/sec: 23,047 | mfu: 6.5% | epoch: 1 | remaining: 347s    
step 00160 (3.7%) | loss: 6.192943 | lrm: 1.00 | dt: 88ms | tok/sec: 23,264 | mfu: 6.6% | epoch: 1 | remaining: 347s    
step 00161 (3.7%) | loss: 6.207093 | lrm: 1.00 | dt: 93ms | tok/sec: 22,039 | mfu: 6.2% | epoch: 1 | remaining: 347s    
step 00162 (3.7%) | loss: 6.211476 | lrm: 1.00 | dt: 88ms | tok/sec: 23,287 | mfu: 6.6% | epoch: 1 | remaining: 347s    
step 00163 (3.7%) | loss: 6.209152 | lrm: 1.00 | dt: 88ms | tok/sec: 23,232 | mfu: 6.6% | epoch: 1 | remaining: 346s    
step 00164 (3.8%) | loss: 6.196483 | lrm: 1.00 | dt: 89ms | tok/sec: 23,046 | mfu: 6.5% | epoch: 1 | remaining: 346s    
step 00165 (3.8%) | loss: 6.182508 | lrm: 1.00 | dt: 89ms | tok/sec: 22,917 | mfu: 6.5% | epoch: 1 | remaining: 346s    
step 00166 (3.8%) | loss: 6.179267 | lrm: 1.00 | dt: 89ms | tok/sec: 23,132 | mfu: 6.5% | epoch: 1 | remaining: 346s    
step 00167 (3.8%) | loss: 6.177205 | lrm: 1.00 | dt: 86ms | tok/sec: 23,900 | mfu: 6.7% | epoch: 1 | remaining: 346s    
step 00168 (3.9%) | loss: 6.172431 | lrm: 1.00 | dt: 93ms | tok/sec: 22,050 | mfu: 6.2% | epoch: 1 | remaining: 346s    
step 00169 (3.9%) | loss: 6.145118 | lrm: 1.00 | dt: 86ms | tok/sec: 23,952 | mfu: 6.8% | epoch: 1 | remaining: 346s    
step 00170 (3.9%) | loss: 6.151500 | lrm: 1.00 | dt: 86ms | tok/sec: 23,685 | mfu: 6.7% | epoch: 1 | remaining: 346s    
step 00171 (3.9%) | loss: 6.176209 | lrm: 1.00 | dt: 87ms | tok/sec: 23,636 | mfu: 6.7% | epoch: 1 | remaining: 346s    
step 00172 (4.0%) | loss: 6.197097 | lrm: 1.00 | dt: 86ms | tok/sec: 23,804 | mfu: 6.7% | epoch: 1 | remaining: 346s    
step 00173 (4.0%) | loss: 6.199394 | lrm: 1.00 | dt: 86ms | tok/sec: 23,924 | mfu: 6.7% | epoch: 1 | remaining: 346s    
step 00174 (4.0%) | loss: 6.213371 | lrm: 1.00 | dt: 87ms | tok/sec: 23,517 | mfu: 6.6% | epoch: 1 | remaining: 345s    
step 00175 (4.0%) | loss: 6.219836 | lrm: 1.00 | dt: 87ms | tok/sec: 23,544 | mfu: 6.6% | epoch: 1 | remaining: 345s    
step 00176 (4.1%) | loss: 6.213371 | lrm: 1.00 | dt: 84ms | tok/sec: 24,493 | mfu: 6.9% | epoch: 1 | remaining: 345s    
step 00177 (4.1%) | loss: 6.188088 | lrm: 1.00 | dt: 89ms | tok/sec: 23,023 | mfu: 6.5% | epoch: 1 | remaining: 345s    
step 00178 (4.1%) | loss: 6.168719 | lrm: 1.00 | dt: 89ms | tok/sec: 23,055 | mfu: 6.5% | epoch: 1 | remaining: 345s    
step 00179 (4.1%) | loss: 6.151117 | lrm: 1.00 | dt: 89ms | tok/sec: 23,048 | mfu: 6.5% | epoch: 1 | remaining: 345s    
step 00180 (4.2%) | loss: 6.142881 | lrm: 1.00 | dt: 89ms | tok/sec: 22,938 | mfu: 6.5% | epoch: 1 | remaining: 345s    
step 00181 (4.2%) | loss: 6.143271 | lrm: 1.00 | dt: 90ms | tok/sec: 22,875 | mfu: 6.5% | epoch: 1 | remaining: 345s    
step 00182 (4.2%) | loss: 6.117340 | lrm: 1.00 | dt: 89ms | tok/sec: 23,107 | mfu: 6.5% | epoch: 1 | remaining: 345s    
step 00183 (4.2%) | loss: 6.120157 | lrm: 1.00 | dt: 87ms | tok/sec: 23,478 | mfu: 6.6% | epoch: 1 | remaining: 345s    
step 00184 (4.3%) | loss: 6.135435 | lrm: 1.00 | dt: 90ms | tok/sec: 22,709 | mfu: 6.4% | epoch: 1 | remaining: 345s    
step 00185 (4.3%) | loss: 6.117813 | lrm: 1.00 | dt: 88ms | tok/sec: 23,212 | mfu: 6.5% | epoch: 1 | remaining: 345s    
step 00186 (4.3%) | loss: 6.119696 | lrm: 1.00 | dt: 89ms | tok/sec: 22,979 | mfu: 6.5% | epoch: 1 | remaining: 344s    
step 00187 (4.3%) | loss: 6.116887 | lrm: 1.00 | dt: 89ms | tok/sec: 23,005 | mfu: 6.5% | epoch: 1 | remaining: 344s    
step 00188 (4.4%) | loss: 6.118682 | lrm: 1.00 | dt: 88ms | tok/sec: 23,255 | mfu: 6.6% | epoch: 1 | remaining: 344s    
step 00189 (4.4%) | loss: 6.116728 | lrm: 1.00 | dt: 90ms | tok/sec: 22,662 | mfu: 6.4% | epoch: 1 | remaining: 344s    
step 00190 (4.4%) | loss: 6.120504 | lrm: 1.00 | dt: 87ms | tok/sec: 23,457 | mfu: 6.6% | epoch: 1 | remaining: 344s    
step 00191 (4.4%) | loss: 6.098203 | lrm: 1.00 | dt: 90ms | tok/sec: 22,864 | mfu: 6.4% | epoch: 1 | remaining: 344s    
step 00192 (4.5%) | loss: 6.095098 | lrm: 1.00 | dt: 88ms | tok/sec: 23,313 | mfu: 6.6% | epoch: 1 | remaining: 344s    
step 00193 (4.5%) | loss: 6.108336 | lrm: 1.00 | dt: 89ms | tok/sec: 23,061 | mfu: 6.5% | epoch: 1 | remaining: 344s    
step 00194 (4.5%) | loss: 6.099783 | lrm: 1.00 | dt: 86ms | tok/sec: 23,746 | mfu: 6.7% | epoch: 1 | remaining: 344s    
step 00195 (4.5%) | loss: 6.084785 | lrm: 1.00 | dt: 87ms | tok/sec: 23,673 | mfu: 6.7% | epoch: 1 | remaining: 344s    
step 00196 (4.5%) | loss: 6.076122 | lrm: 1.00 | dt: 87ms | tok/sec: 23,549 | mfu: 6.6% | epoch: 1 | remaining: 344s    
step 00197 (4.6%) | loss: 6.065063 | lrm: 1.00 | dt: 84ms | tok/sec: 24,509 | mfu: 6.9% | epoch: 1 | remaining: 343s    
step 00198 (4.6%) | loss: 6.040634 | lrm: 1.00 | dt: 90ms | tok/sec: 22,840 | mfu: 6.4% | epoch: 1 | remaining: 343s    
step 00199 (4.6%) | loss: 6.031615 | lrm: 1.00 | dt: 86ms | tok/sec: 23,918 | mfu: 6.7% | epoch: 1 | remaining: 343s    
step 00200 (4.6%) | loss: 6.045324 | lrm: 1.00 | dt: 87ms | tok/sec: 23,671 | mfu: 6.7% | epoch: 1 | remaining: 343s    
step 00201 (4.7%) | loss: 6.076231 | lrm: 1.00 | dt: 87ms | tok/sec: 23,614 | mfu: 6.7% | epoch: 1 | remaining: 343s    
step 00202 (4.7%) | loss: 6.088176 | lrm: 1.00 | dt: 88ms | tok/sec: 23,321 | mfu: 6.6% | epoch: 1 | remaining: 343s    
step 00203 (4.7%) | loss: 6.120485 | lrm: 1.00 | dt: 88ms | tok/sec: 23,277 | mfu: 6.6% | epoch: 1 | remaining: 343s    
step 00204 (4.7%) | loss: 6.112155 | lrm: 1.00 | dt: 90ms | tok/sec: 22,714 | mfu: 6.4% | epoch: 1 | remaining: 343s    
step 00205 (4.8%) | loss: 6.090295 | lrm: 1.00 | dt: 89ms | tok/sec: 23,051 | mfu: 6.5% | epoch: 1 | remaining: 343s    
step 00206 (4.8%) | loss: 6.104364 | lrm: 1.00 | dt: 88ms | tok/sec: 23,202 | mfu: 6.5% | epoch: 1 | remaining: 343s    
step 00207 (4.8%) | loss: 6.120305 | lrm: 1.00 | dt: 91ms | tok/sec: 22,458 | mfu: 6.3% | epoch: 1 | remaining: 343s    
step 00208 (4.8%) | loss: 6.119290 | lrm: 1.00 | dt: 89ms | tok/sec: 22,970 | mfu: 6.5% | epoch: 1 | remaining: 342s    
step 00209 (4.9%) | loss: 6.125429 | lrm: 1.00 | dt: 89ms | tok/sec: 23,074 | mfu: 6.5% | epoch: 1 | remaining: 342s    
step 00210 (4.9%) | loss: 6.106372 | lrm: 1.00 | dt: 89ms | tok/sec: 22,931 | mfu: 6.5% | epoch: 1 | remaining: 342s    
step 00211 (4.9%) | loss: 6.103041 | lrm: 1.00 | dt: 89ms | tok/sec: 23,034 | mfu: 6.5% | epoch: 1 | remaining: 342s    
step 00212 (4.9%) | loss: 6.093483 | lrm: 1.00 | dt: 88ms | tok/sec: 23,366 | mfu: 6.6% | epoch: 1 | remaining: 342s    
step 00213 (5.0%) | loss: 6.085120 | lrm: 1.00 | dt: 90ms | tok/sec: 22,683 | mfu: 6.4% | epoch: 1 | remaining: 342s    
step 00214 (5.0%) | loss: 6.080806 | lrm: 1.00 | dt: 89ms | tok/sec: 22,974 | mfu: 6.5% | epoch: 1 | remaining: 342s    
step 00215 (5.0%) | loss: 6.075703 | lrm: 1.00 | dt: 89ms | tok/sec: 23,112 | mfu: 6.5% | epoch: 1 | remaining: 342s    
step 00216 (5.0%) | loss: 6.067005 | lrm: 1.00 | dt: 87ms | tok/sec: 23,477 | mfu: 6.6% | epoch: 1 | remaining: 342s    
step 00217 (5.1%) | loss: 6.061921 | lrm: 1.00 | dt: 91ms | tok/sec: 22,522 | mfu: 6.4% | epoch: 1 | remaining: 342s    
step 00218 (5.1%) | loss: 6.062220 | lrm: 1.00 | dt: 89ms | tok/sec: 22,981 | mfu: 6.5% | epoch: 1 | remaining: 342s    
step 00219 (5.1%) | loss: 6.064655 | lrm: 1.00 | dt: 89ms | tok/sec: 22,914 | mfu: 6.5% | epoch: 1 | remaining: 341s    
step 00220 (5.1%) | loss: 6.079702 | lrm: 1.00 | dt: 85ms | tok/sec: 24,000 | mfu: 6.8% | epoch: 1 | remaining: 341s    
step 00221 (5.2%) | loss: 6.060715 | lrm: 1.00 | dt: 86ms | tok/sec: 23,834 | mfu: 6.7% | epoch: 1 | remaining: 341s    
step 00222 (5.2%) | loss: 6.053982 | lrm: 1.00 | dt: 86ms | tok/sec: 23,947 | mfu: 6.8% | epoch: 1 | remaining: 341s    
step 00223 (5.2%) | loss: 6.046673 | lrm: 1.00 | dt: 88ms | tok/sec: 23,310 | mfu: 6.6% | epoch: 1 | remaining: 341s    
step 00224 (5.2%) | loss: 6.044303 | lrm: 1.00 | dt: 87ms | tok/sec: 23,646 | mfu: 6.7% | epoch: 1 | remaining: 341s    
step 00225 (5.3%) | loss: 6.048716 | lrm: 1.00 | dt: 86ms | tok/sec: 23,797 | mfu: 6.7% | epoch: 1 | remaining: 341s    
step 00226 (5.3%) | loss: 6.055338 | lrm: 1.00 | dt: 86ms | tok/sec: 23,846 | mfu: 6.7% | epoch: 1 | remaining: 341s    
step 00227 (5.3%) | loss: 6.059884 | lrm: 1.00 | dt: 86ms | tok/sec: 23,850 | mfu: 6.7% | epoch: 1 | remaining: 341s    
step 00228 (5.3%) | loss: 6.061168 | lrm: 1.00 | dt: 87ms | tok/sec: 23,577 | mfu: 6.7% | epoch: 1 | remaining: 341s    
step 00229 (5.4%) | loss: 6.065751 | lrm: 1.00 | dt: 88ms | tok/sec: 23,313 | mfu: 6.6% | epoch: 1 | remaining: 341s    
step 00230 (5.4%) | loss: 6.068841 | lrm: 0.99 | dt: 90ms | tok/sec: 22,740 | mfu: 6.4% | epoch: 1 | remaining: 341s    
step 00231 (5.4%) | loss: 6.079104 | lrm: 0.99 | dt: 90ms | tok/sec: 22,872 | mfu: 6.5% | epoch: 1 | remaining: 340s    
step 00232 (5.4%) | loss: 6.072014 | lrm: 0.99 | dt: 89ms | tok/sec: 23,023 | mfu: 6.5% | epoch: 1 | remaining: 340s    
step 00233 (5.5%) | loss: 6.062818 | lrm: 0.99 | dt: 85ms | tok/sec: 24,157 | mfu: 6.8% | epoch: 1 | remaining: 340s    
step 00234 (5.5%) | loss: 6.070305 | lrm: 0.99 | dt: 92ms | tok/sec: 22,189 | mfu: 6.3% | epoch: 1 | remaining: 340s    
step 00235 (5.5%) | loss: 6.045963 | lrm: 0.99 | dt: 89ms | tok/sec: 23,067 | mfu: 6.5% | epoch: 1 | remaining: 340s    
step 00236 (5.5%) | loss: 6.045297 | lrm: 0.99 | dt: 90ms | tok/sec: 22,874 | mfu: 6.5% | epoch: 1 | remaining: 340s    
step 00237 (5.6%) | loss: 6.048927 | lrm: 0.99 | dt: 89ms | tok/sec: 23,002 | mfu: 6.5% | epoch: 1 | remaining: 340s    
step 00238 (5.6%) | loss: 6.044871 | lrm: 0.99 | dt: 88ms | tok/sec: 23,212 | mfu: 6.5% | epoch: 1 | remaining: 340s    
step 00239 (5.6%) | loss: 6.047663 | lrm: 0.99 | dt: 93ms | tok/sec: 21,924 | mfu: 6.2% | epoch: 1 | remaining: 340s    
step 00240 (5.6%) | loss: 6.044386 | lrm: 0.99 | dt: 89ms | tok/sec: 22,900 | mfu: 6.5% | epoch: 1 | remaining: 340s    
step 00241 (5.7%) | loss: 6.050436 | lrm: 0.99 | dt: 90ms | tok/sec: 22,717 | mfu: 6.4% | epoch: 1 | remaining: 340s    
step 00242 (5.7%) | loss: 6.046477 | lrm: 0.99 | dt: 89ms | tok/sec: 22,967 | mfu: 6.5% | epoch: 1 | remaining: 339s    
step 00243 (5.7%) | loss: 6.059053 | lrm: 0.99 | dt: 87ms | tok/sec: 23,511 | mfu: 6.6% | epoch: 1 | remaining: 339s    
step 00244 (5.7%) | loss: 6.066280 | lrm: 0.99 | dt: 90ms | tok/sec: 22,748 | mfu: 6.4% | epoch: 1 | remaining: 339s    
step 00245 (5.8%) | loss: 6.060484 | lrm: 0.99 | dt: 87ms | tok/sec: 23,421 | mfu: 6.6% | epoch: 1 | remaining: 339s    
step 00246 (5.8%) | loss: 6.071422 | lrm: 0.99 | dt: 86ms | tok/sec: 23,850 | mfu: 6.7% | epoch: 1 | remaining: 339s    
step 00247 (5.8%) | loss: 6.066706 | lrm: 0.99 | dt: 86ms | tok/sec: 23,686 | mfu: 6.7% | epoch: 1 | remaining: 339s    
step 00248 (5.8%) | loss: 6.083181 | lrm: 0.99 | dt: 86ms | tok/sec: 23,821 | mfu: 6.7% | epoch: 1 | remaining: 339s    
step 00249 (5.8%) | loss: 6.050833 | lrm: 0.99 | dt: 86ms | tok/sec: 23,860 | mfu: 6.7% | epoch: 1 | remaining: 339s    
step 00250 (5.9%) | loss: 6.036877 | lrm: 0.99 | dt: 86ms | tok/sec: 23,862 | mfu: 6.7% | epoch: 1 | remaining: 339s    
step 00251 (5.9%) | loss: 6.034900 | lrm: 0.99 | dt: 88ms | tok/sec: 23,390 | mfu: 6.6% | epoch: 1 | remaining: 339s    
step 00252 (5.9%) | loss: 6.008285 | lrm: 0.99 | dt: 87ms | tok/sec: 23,600 | mfu: 6.7% | epoch: 1 | remaining: 339s    
step 00253 (5.9%) | loss: 6.011917 | lrm: 0.99 | dt: 86ms | tok/sec: 23,760 | mfu: 6.7% | epoch: 1 | remaining: 339s    
step 00254 (6.0%) | loss: 6.002640 | lrm: 0.99 | dt: 89ms | tok/sec: 23,015 | mfu: 6.5% | epoch: 1 | remaining: 338s    
step 00255 (6.0%) | loss: 6.002840 | lrm: 0.99 | dt: 89ms | tok/sec: 23,084 | mfu: 6.5% | epoch: 1 | remaining: 338s    
step 00256 (6.0%) | loss: 5.992269 | lrm: 0.99 | dt: 89ms | tok/sec: 22,979 | mfu: 6.5% | epoch: 1 | remaining: 338s    
step 00257 (6.0%) | loss: 5.991637 | lrm: 0.99 | dt: 89ms | tok/sec: 23,035 | mfu: 6.5% | epoch: 1 | remaining: 338s    
step 00258 (6.1%) | loss: 6.004369 | lrm: 0.99 | dt: 89ms | tok/sec: 23,014 | mfu: 6.5% | epoch: 1 | remaining: 338s    
step 00259 (6.1%) | loss: 5.996896 | lrm: 0.99 | dt: 89ms | tok/sec: 23,041 | mfu: 6.5% | epoch: 1 | remaining: 338s    
step 00260 (6.1%) | loss: 6.000282 | lrm: 0.99 | dt: 89ms | tok/sec: 22,951 | mfu: 6.5% | epoch: 1 | remaining: 338s    
step 00261 (6.1%) | loss: 5.991789 | lrm: 0.99 | dt: 92ms | tok/sec: 22,372 | mfu: 6.3% | epoch: 1 | remaining: 338s    
step 00262 (6.2%) | loss: 5.976131 | lrm: 0.99 | dt: 89ms | tok/sec: 22,923 | mfu: 6.5% | epoch: 1 | remaining: 338s    
step 00263 (6.2%) | loss: 5.964771 | lrm: 0.99 | dt: 90ms | tok/sec: 22,865 | mfu: 6.5% | epoch: 1 | remaining: 338s    
step 00264 (6.2%) | loss: 5.964182 | lrm: 0.99 | dt: 90ms | tok/sec: 22,801 | mfu: 6.4% | epoch: 1 | remaining: 338s    
step 00265 (6.2%) | loss: 5.948025 | lrm: 0.99 | dt: 95ms | tok/sec: 21,521 | mfu: 6.1% | epoch: 1 | remaining: 337s    
step 00266 (6.3%) | loss: 5.933017 | lrm: 0.99 | dt: 91ms | tok/sec: 22,608 | mfu: 6.4% | epoch: 1 | remaining: 337s    
step 00267 (6.3%) | loss: 5.944213 | lrm: 0.99 | dt: 92ms | tok/sec: 22,284 | mfu: 6.3% | epoch: 1 | remaining: 337s    
step 00268 (6.3%) | loss: 5.945347 | lrm: 0.99 | dt: 90ms | tok/sec: 22,631 | mfu: 6.4% | epoch: 1 | remaining: 337s    
step 00269 (6.3%) | loss: 5.947622 | lrm: 0.99 | dt: 91ms | tok/sec: 22,535 | mfu: 6.4% | epoch: 1 | remaining: 337s    
step 00270 (6.4%) | loss: 5.933493 | lrm: 0.99 | dt: 89ms | tok/sec: 22,889 | mfu: 6.5% | epoch: 1 | remaining: 337s    
step 00271 (6.4%) | loss: 5.923693 | lrm: 0.99 | dt: 86ms | tok/sec: 23,747 | mfu: 6.7% | epoch: 1 | remaining: 337s    
step 00272 (6.4%) | loss: 5.950583 | lrm: 0.99 | dt: 86ms | tok/sec: 23,731 | mfu: 6.7% | epoch: 1 | remaining: 337s    
step 00273 (6.4%) | loss: 5.947295 | lrm: 0.99 | dt: 90ms | tok/sec: 22,707 | mfu: 6.4% | epoch: 1 | remaining: 337s    
step 00274 (6.5%) | loss: 5.952858 | lrm: 0.99 | dt: 88ms | tok/sec: 23,288 | mfu: 6.6% | epoch: 1 | remaining: 337s    
step 00275 (6.5%) | loss: 5.955841 | lrm: 0.99 | dt: 87ms | tok/sec: 23,669 | mfu: 6.7% | epoch: 1 | remaining: 337s    
step 00276 (6.5%) | loss: 5.963558 | lrm: 0.99 | dt: 86ms | tok/sec: 23,729 | mfu: 6.7% | epoch: 1 | remaining: 336s    
step 00277 (6.5%) | loss: 5.975549 | lrm: 0.99 | dt: 86ms | tok/sec: 23,720 | mfu: 6.7% | epoch: 1 | remaining: 336s    
step 00278 (6.6%) | loss: 5.996188 | lrm: 0.99 | dt: 86ms | tok/sec: 23,892 | mfu: 6.7% | epoch: 1 | remaining: 336s    
step 00279 (6.6%) | loss: 5.988833 | lrm: 0.99 | dt: 92ms | tok/sec: 22,340 | mfu: 6.3% | epoch: 1 | remaining: 336s    
step 00280 (6.6%) | loss: 5.991814 | lrm: 0.99 | dt: 89ms | tok/sec: 23,076 | mfu: 6.5% | epoch: 1 | remaining: 336s    
step 00281 (6.6%) | loss: 5.983802 | lrm: 0.99 | dt: 90ms | tok/sec: 22,837 | mfu: 6.4% | epoch: 1 | remaining: 336s    
step 00282 (6.7%) | loss: 5.976244 | lrm: 0.99 | dt: 85ms | tok/sec: 23,976 | mfu: 6.8% | epoch: 1 | remaining: 336s    
step 00283 (6.7%) | loss: 5.959584 | lrm: 0.99 | dt: 93ms | tok/sec: 21,904 | mfu: 6.2% | epoch: 1 | remaining: 336s    
step 00284 (6.7%) | loss: 5.964376 | lrm: 0.99 | dt: 88ms | tok/sec: 23,220 | mfu: 6.6% | epoch: 1 | remaining: 336s    
step 00285 (6.7%) | loss: 5.961706 | lrm: 0.99 | dt: 88ms | tok/sec: 23,159 | mfu: 6.5% | epoch: 1 | remaining: 336s    
step 00286 (6.8%) | loss: 5.962589 | lrm: 0.99 | dt: 90ms | tok/sec: 22,704 | mfu: 6.4% | epoch: 1 | remaining: 336s    
step 00287 (6.8%) | loss: 5.976087 | lrm: 0.99 | dt: 91ms | tok/sec: 22,535 | mfu: 6.4% | epoch: 1 | remaining: 335s    
step 00288 (6.8%) | loss: 5.973423 | lrm: 0.99 | dt: 89ms | tok/sec: 23,055 | mfu: 6.5% | epoch: 1 | remaining: 335s    
step 00289 (6.8%) | loss: 5.970536 | lrm: 0.99 | dt: 88ms | tok/sec: 23,148 | mfu: 6.5% | epoch: 1 | remaining: 335s    
step 00290 (6.9%) | loss: 5.983660 | lrm: 0.99 | dt: 91ms | tok/sec: 22,384 | mfu: 6.3% | epoch: 1 | remaining: 335s    
step 00291 (6.9%) | loss: 5.990105 | lrm: 0.99 | dt: 89ms | tok/sec: 22,964 | mfu: 6.5% | epoch: 1 | remaining: 335s    
step 00292 (6.9%) | loss: 5.988145 | lrm: 0.99 | dt: 88ms | tok/sec: 23,167 | mfu: 6.5% | epoch: 1 | remaining: 335s    
step 00293 (6.9%) | loss: 5.980723 | lrm: 0.99 | dt: 90ms | tok/sec: 22,732 | mfu: 6.4% | epoch: 1 | remaining: 335s    
step 00294 (7.0%) | loss: 5.981274 | lrm: 0.99 | dt: 89ms | tok/sec: 23,015 | mfu: 6.5% | epoch: 1 | remaining: 335s    
step 00295 (7.0%) | loss: 5.989590 | lrm: 0.99 | dt: 88ms | tok/sec: 23,194 | mfu: 6.5% | epoch: 1 | remaining: 335s    
step 00296 (7.0%) | loss: 5.984231 | lrm: 0.99 | dt: 86ms | tok/sec: 23,696 | mfu: 6.7% | epoch: 1 | remaining: 335s    
step 00297 (7.0%) | loss: 5.974973 | lrm: 0.99 | dt: 86ms | tok/sec: 23,691 | mfu: 6.7% | epoch: 1 | remaining: 335s    
step 00298 (7.1%) | loss: 5.970397 | lrm: 0.99 | dt: 86ms | tok/sec: 23,804 | mfu: 6.7% | epoch: 1 | remaining: 335s    
step 00299 (7.1%) | loss: 5.967234 | lrm: 0.99 | dt: 86ms | tok/sec: 23,692 | mfu: 6.7% | epoch: 1 | remaining: 334s    
step 00300 (7.1%) | loss: 5.950379 | lrm: 0.99 | dt: 85ms | tok/sec: 23,966 | mfu: 6.8% | epoch: 1 | remaining: 334s    
step 00301 (7.1%) | loss: 5.956271 | lrm: 0.99 | dt: 83ms | tok/sec: 24,593 | mfu: 6.9% | epoch: 1 | remaining: 334s    
step 00302 (7.2%) | loss: 5.953788 | lrm: 0.99 | dt: 89ms | tok/sec: 22,914 | mfu: 6.5% | epoch: 1 | remaining: 334s    
step 00303 (7.2%) | loss: 5.954274 | lrm: 0.99 | dt: 87ms | tok/sec: 23,657 | mfu: 6.7% | epoch: 1 | remaining: 334s    
step 00304 (7.2%) | loss: 5.951340 | lrm: 0.99 | dt: 86ms | tok/sec: 23,822 | mfu: 6.7% | epoch: 1 | remaining: 334s    
step 00305 (7.2%) | loss: 5.954395 | lrm: 0.99 | dt: 88ms | tok/sec: 23,145 | mfu: 6.5% | epoch: 1 | remaining: 334s    
step 00306 (7.2%) | loss: 5.944811 | lrm: 0.99 | dt: 89ms | tok/sec: 22,919 | mfu: 6.5% | epoch: 1 | remaining: 334s    
step 00307 (7.3%) | loss: 5.943697 | lrm: 0.99 | dt: 92ms | tok/sec: 22,188 | mfu: 6.3% | epoch: 1 | remaining: 334s    
step 00308 (7.3%) | loss: 5.946987 | lrm: 0.99 | dt: 90ms | tok/sec: 22,791 | mfu: 6.4% | epoch: 1 | remaining: 334s    
step 00309 (7.3%) | loss: 5.939867 | lrm: 0.99 | dt: 85ms | tok/sec: 23,958 | mfu: 6.8% | epoch: 1 | remaining: 334s    
step 00310 (7.3%) | loss: 5.943383 | lrm: 0.99 | dt: 93ms | tok/sec: 21,984 | mfu: 6.2% | epoch: 1 | remaining: 333s    
step 00311 (7.4%) | loss: 5.932202 | lrm: 0.99 | dt: 88ms | tok/sec: 23,310 | mfu: 6.6% | epoch: 1 | remaining: 333s    
